"sex","year","age","n_countries","death_count","population_count"
"female",1906,60,7,9347.19,385312.56
"female",1906,61,7,9392.57,363703.52
"female",1906,62,7,10280.17,342453.55
"female",1906,63,7,10549.03,347308.2
"female",1906,64,7,10899.1,331936.83
"female",1906,65,7,11808.89,335644.49
"female",1906,66,7,11989.38,298904.91
"female",1906,67,7,12174.06,290997.51
"female",1906,68,7,12735.91,270251.92
"female",1906,69,7,12860.94,262875.06
"female",1906,70,7,14279.03,248320.77
"female",1906,71,7,13619.79,220668
"female",1906,72,7,14567.07,201650.01
"female",1906,73,7,14112.87,184626.49
"female",1906,74,7,13924.21,169190.62
"female",1906,75,7,14706.78,169420.35
"female",1906,76,7,14602.45,141173.24
"female",1906,77,7,13735.92,129551.7
"female",1906,78,7,13908.15,111467.93
"female",1906,79,7,12802.21,101161.79
"female",1906,80,7,12797.63,88919.4
"female",1906,81,7,11293.72,76308.54
"female",1906,82,7,10986.06,64912.27
"female",1906,83,7,9826.66,53277.15
"female",1906,84,7,8660.51,42792.41
"female",1906,85,7,7512.75,35136.13
"female",1906,86,7,6485.92,27476.91
"female",1906,87,7,5337.94,20239.32
"female",1906,88,7,4128.64,15240.91
"female",1906,89,7,3433.41,11890.8
"female",1906,90,7,2801.77,8679.19
"female",1906,91,7,1983.61,6133.4
"female",1906,92,7,1552.58,4101.4
"female",1906,93,7,1065.51,2777.24
"female",1906,94,7,771.92,1946.82
"female",1906,95,7,569.55,1319.21
"female",1906,96,7,405.4,816.46
"female",1906,97,7,247.19,524.46
"female",1906,98,7,164.26,312.75
"female",1906,99,7,104.62,189.95
"female",1906,100,7,54.05,107.99
"female",1906,101,7,30.93,65.05
"female",1906,102,7,24.4,42.66
"female",1906,103,7,14.21,25.92
"female",1906,104,7,7.41,8.51
"female",1906,105,7,2.56,8.33
"female",1906,106,7,3.06,2.57
"female",1906,107,7,0.34,0
"female",1906,108,7,0,0
"female",1906,109,7,0,0
"female",1906,110,7,0,0
"female",1907,0,7,125099.62,1060262.71
"female",1907,1,7,31872.15,1006746.12
"female",1907,2,7,13400.07,977772.81
"female",1907,3,7,8627.04,974326.95
"female",1907,4,7,6577.04,978133.98
"female",1907,5,7,5095.95,959132.83
"female",1907,6,7,3964.28,948579.44
"female",1907,7,7,3164.12,929909.29
"female",1907,8,7,2653.45,921203.23
"female",1907,9,7,2284.26,911378.57
"female",1907,10,7,2202.81,918474.69
"female",1907,11,7,2125.18,896364.08
"female",1907,12,7,2262.56,897671.86
"female",1907,13,7,2458.99,901205.96
"female",1907,14,7,2747.48,883410.54
"female",1907,15,7,3037.56,870468.78
"female",1907,16,7,3301.33,872018.79
"female",1907,17,7,3532.35,862455.25
"female",1907,18,7,3599.64,871361.18
"female",1907,19,7,3942.16,869064.14
"female",1907,20,7,4081.74,863768.06
"female",1907,21,7,4191.54,866496.13
"female",1907,22,7,4367.38,855336.1
"female",1907,23,7,4467.28,835686.65
"female",1907,24,7,4466.22,848432
"female",1907,25,7,4563.59,826476.02
"female",1907,26,7,4539.97,847615.43
"female",1907,27,7,4587.67,791203.87
"female",1907,28,7,4653.69,803805.85
"female",1907,29,7,4641.05,783488.08
"female",1907,30,7,4782.57,808194.63
"female",1907,31,7,4845.64,785110.26
"female",1907,32,7,4864.09,751349.98
"female",1907,33,7,4826.92,728728.05
"female",1907,34,7,4896.13,741038
"female",1907,35,7,4783.95,670713.34
"female",1907,36,7,4864.29,675806.67
"female",1907,37,7,4905.36,658263.3
"female",1907,38,7,4930.17,656406.61
"female",1907,39,7,5013.73,640630.27
"female",1907,40,7,5287.99,645633.63
"female",1907,41,7,5255.92,622791.14
"female",1907,42,7,5386.51,596958.18
"female",1907,43,7,5441.75,597608.54
"female",1907,44,7,5599.67,592119.45
"female",1907,45,7,5538.63,572069.53
"female",1907,46,7,5725.36,583583.78
"female",1907,47,7,6014.28,542696.41
"female",1907,48,7,6041.38,526313.53
"female",1907,49,7,6074.65,497599.69
"female",1907,50,7,6252.92,501937.39
"female",1907,51,7,6239.54,479713.48
"female",1907,52,7,6392.28,464986.74
"female",1907,53,7,6801.15,439237.11
"female",1907,54,7,7171.17,460512.31
"female",1907,55,7,7375.1,451430.94
"female",1907,56,7,7780.1,444465.35
"female",1907,57,7,8242.96,404882.21
"female",1907,58,7,8530.66,425632.09
"female",1907,59,7,8903.21,366391.15
"female",1907,60,7,9202.18,373185.09
"female",1907,61,7,9953.96,377541.28
"female",1907,62,7,10580.09,355695.15
"female",1907,63,7,10903.61,334049.93
"female",1907,64,7,11762.5,338531.14
"female",1907,65,7,12175.07,322110
"female",1907,66,7,12791.62,324336.38
"female",1907,67,7,13506.45,286603.55
"female",1907,68,7,13656.58,278801.67
"female",1907,69,7,13889.99,257141.81
"female",1907,70,7,14586.92,249488.65
"female",1907,71,7,15050.2,235072.04
"female",1907,72,7,15462.03,207636.28
"female",1907,73,7,15358.42,188345.48
"female",1907,74,7,15165.38,171161.14
"female",1907,75,7,15279.78,155264.36
"female",1907,76,7,15201.16,155995.09
"female",1907,77,7,15290.41,126961.4
"female",1907,78,7,14487.52,115758.28
"female",1907,79,7,13907.49,98966.06
"female",1907,80,7,13237.17,90082.36
"female",1907,81,7,12364.94,76878.54
"female",1907,82,7,11599.69,65152.64
"female",1907,83,7,10519.4,54478.38
"female",1907,84,7,9204.06,43986.99
"female",1907,85,7,7733.46,34512.05
"female",1907,86,7,6578.16,28207.39
"female",1907,87,7,5573.6,21470.65
"female",1907,88,7,4513.44,15547.74
"female",1907,89,7,3388.64,11445.81
"female",1907,90,7,2779.1,8739.2
"female",1907,91,7,2193.56,6277.78
"female",1907,92,7,1566,4350.59
"female",1907,93,7,1182.1,2810.89
"female",1907,94,7,728.1,1853.53
"female",1907,95,7,542.59,1267.07
"female",1907,96,7,384.94,833.81
"female",1907,97,7,248.1,493.14
"female",1907,98,7,156.2,318.27
"female",1907,99,7,101,178.66
"female",1907,100,7,62.17,108.43
"female",1907,101,7,42.76,67.43
"female",1907,102,7,20.8,38.08
"female",1907,103,7,20.49,23.14
"female",1907,104,7,10.67,15.84
"female",1907,105,7,4.46,3.69
"female",1907,106,7,4.18,5.13
"female",1907,107,7,1.65,1.28
"female",1907,108,7,0,0
"female",1907,109,7,0,0
"female",1907,110,7,0,0
"female",1908,0,8,177487.52,1339092.2
"female",1908,1,8,53005.29,1268715.84
"female",1908,2,8,23908.47,1232810.93
"female",1908,3,8,14062.98,1215816.69
"female",1908,4,8,9943.62,1210209.6
"female",1908,5,8,7411.57,1214046.36
"female",1908,6,8,5845.11,1171774.54
"female",1908,7,8,4451.04,1186221.56
"female",1908,8,8,3710.71,1121652.73
"female",1908,9,8,3153.21,1141798.44
"female",1908,10,8,2891.3,1109360.33
"female",1908,11,8,2778.53,1120070.32
"female",1908,12,8,2908.75,1082033.98
"female",1908,13,8,2973.43,1084137.91
"female",1908,14,8,3372.31,1079047.6
"female",1908,15,8,3773.56,1088035.66
"female",1908,16,8,4147.73,1034343.75
"female",1908,17,8,4464.67,1075182.2
"female",1908,18,8,4645.65,1007899.66
"female",1908,19,8,4731.81,1051304.01
"female",1908,20,8,5183.61,1027978.86
"female",1908,21,8,4911.11,1037680.63
"female",1908,22,8,5578.62,1036763.22
"female",1908,23,8,5599.02,1016915.28
"female",1908,24,8,5702.37,973170.27
"female",1908,25,8,5606.55,1016036.57
"female",1908,26,8,5707.66,947026.27
"female",1908,27,8,5577.1,1066875.47
"female",1908,28,8,5818.49,884679.87
"female",1908,29,8,5519.28,943555.21
"female",1908,30,8,6325.69,901853.2
"female",1908,31,8,5392.99,937373.12
"female",1908,32,8,6136.96,918798.22
"female",1908,33,8,5842.64,891883.45
"female",1908,34,8,5902.15,835258.31
"female",1908,35,8,5997.53,877076.11
"female",1908,36,8,5776.5,766042.95
"female",1908,37,8,5588.17,897804.21
"female",1908,38,8,5967.11,727727.97
"female",1908,39,8,5448.13,767269.74
"female",1908,40,8,6805.07,723032.63
"female",1908,41,8,5745.93,752703.66
"female",1908,42,8,6424.31,743028.67
"female",1908,43,8,6131.9,705628.81
"female",1908,44,8,6385.59,680607.7
"female",1908,45,8,6757.15,709060.75
"female",1908,46,8,6636.89,650426.48
"female",1908,47,8,6645.75,780182.51
"female",1908,48,8,7336.74,600945.09
"female",1908,49,8,7034.18,615239.92
"female",1908,50,8,8540.98,560835.29
"female",1908,51,8,6963.51,589224.81
"female",1908,52,8,7827.44,565514.82
"female",1908,53,8,7654.75,554355.43
"female",1908,54,8,8270.78,500196.61
"female",1908,55,8,8917.02,545458.56
"female",1908,56,8,9014.59,505178.42
"female",1908,57,8,9098.4,619681.6
"female",1908,58,8,10254.14,449905.09
"female",1908,59,8,9970.13,490557.6
"female",1908,60,8,13701.64,415424.12
"female",1908,61,8,10268.35,435100.55
"female",1908,62,8,12289.76,442418.96
"female",1908,63,8,12615.93,411232.39
"female",1908,64,8,13797.15,374630.35
"female",1908,65,8,14723.18,389085.64
"female",1908,66,8,14990.39,349522.17
"female",1908,67,8,14733.54,407995.72
"female",1908,68,8,16021.88,304059.86
"female",1908,69,8,14870.59,303340.91
"female",1908,70,8,19789.17,270462.8
"female",1908,71,8,15531.33,265480.52
"female",1908,72,8,17706.79,252638.12
"female",1908,73,8,16927.22,221820.75
"female",1908,74,8,17442.1,195885.45
"female",1908,75,8,17678.91,180254.97
"female",1908,76,8,16589.67,156135.79
"female",1908,77,8,16353.26,179139.56
"female",1908,78,8,16930.07,126479.94
"female",1908,79,8,14588.16,116877.55
"female",1908,80,8,17555.96,107117.91
"female",1908,81,8,12785.25,92207.74
"female",1908,82,8,12941.01,78244.95
"female",1908,83,8,11193.41,65921.74
"female",1908,84,8,10969.09,54432.05
"female",1908,85,8,9045.52,43164.14
"female",1908,86,8,7590.62,33888.19
"female",1908,87,8,6291.04,27368.56
"female",1908,88,8,5361.43,20741.21
"female",1908,89,8,3996.59,15062
"female",1908,90,8,3622.14,10740.83
"female",1908,91,8,2247.88,8047.69
"female",1908,92,8,1861.34,5889.17
"female",1908,93,8,1324.22,4188.6
"female",1908,94,8,985.37,2771.17
"female",1908,95,8,716,1899.58
"female",1908,96,8,521.29,1308.99
"female",1908,97,8,351.97,847.88
"female",1908,98,8,257,566.09
"female",1908,99,8,150.45,346.23
"female",1908,100,8,104.51,192.16
"female",1908,101,8,65.09,121.86
"female",1908,102,8,38.81,75.89
"female",1908,103,8,23.36,42.07
"female",1908,104,8,15.21,24.66
"female",1908,105,8,11.3,15.45
"female",1908,106,8,6.63,7.26
"female",1908,107,8,3.79,3.95
"female",1908,108,8,1.35,1.05
"female",1908,109,8,0.81,0.62
"female",1908,110,8,0.27,0
"female",1909,0,8,159702.03,1350629.1
"female",1909,1,8,49982.13,1257408.43
"female",1909,2,8,22487.08,1233486.33
"female",1909,3,8,14147.58,1212773.76
"female",1909,4,8,10081.87,1204595.22
"female",1909,5,8,7179.1,1201836.23
"female",1909,6,8,5954.29,1206634.04
"female",1909,7,8,4402.87,1166917.06
"female",1909,8,8,3612.47,1180983.94
"female",1909,9,8,3030.52,1117987.3
"female",1909,10,8,2900.41,1139014.34
"female",1909,11,8,2727.21,1108199.95
"female",1909,12,8,2818.32,1118116.88
"female",1909,13,8,3060.73,1079335.47
"female",1909,14,8,3369.46,1081659.16
"female",1909,15,8,3698.24,1076458.03
"female",1909,16,8,4035.61,1085063.8
"female",1909,17,8,4359.14,1030828.2
"female",1909,18,8,4586.16,1072222.34
"female",1909,19,8,4553.94,1004291.4
"female",1909,20,8,4862.92,1047464.58
"female",1909,21,8,5121.51,1023871.05
"female",1909,22,8,5555.18,1033476.97
"female",1909,23,8,5337.05,1032370.01
"female",1909,24,8,5682.63,1011713.14
"female",1909,25,8,5567.26,967367.72
"female",1909,26,8,5635.07,1010547.23
"female",1909,27,8,5616.88,941159.06
"female",1909,28,8,5683.87,1059692.75
"female",1909,29,8,5340.77,876092.89
"female",1909,30,8,6361.58,935788.82
"female",1909,31,8,5326.03,893325.13
"female",1909,32,8,6020.73,926710.63
"female",1909,33,8,5921.48,912163.38
"female",1909,34,8,6050.98,885390.17
"female",1909,35,8,6053.86,828155.06
"female",1909,36,8,6089.16,871061.65
"female",1909,37,8,5579.98,760221.96
"female",1909,38,8,5990.69,899319.52
"female",1909,39,8,5774.32,717321.04
"female",1909,40,8,6855.98,757630.15
"female",1909,41,8,5653.79,712273.8
"female",1909,42,8,6357.97,742985.43
"female",1909,43,8,6083.95,737572.77
"female",1909,44,8,6406.77,699430.66
"female",1909,45,8,7031.62,674366.87
"female",1909,46,8,6775.38,703204.65
"female",1909,47,8,6584.43,644426.32
"female",1909,48,8,7245.02,772395.72
"female",1909,49,8,7127.49,591627.48
"female",1909,50,8,8784.01,606057.3
"female",1909,51,8,7141.06,551557.49
"female",1909,52,8,8011.86,580389.36
"female",1909,53,8,7820.54,557099.6
"female",1909,54,8,8620.53,546035.66
"female",1909,55,8,8964.02,490758.19
"female",1909,56,8,9268.68,535714.57
"female",1909,57,8,9330.59,495495.34
"female",1909,58,8,10607.83,609950.53
"female",1909,59,8,10330.69,438539.24
"female",1909,60,8,14169.25,477431.03
"female",1909,61,8,10758.47,403056.98
"female",1909,62,8,12427.52,423756.39
"female",1909,63,8,13049.7,431554.04
"female",1909,64,8,14650.91,399693.56
"female",1909,65,8,15563.57,362569.7
"female",1909,66,8,15679.24,376203.83
"female",1909,67,8,15822.44,337326.03
"female",1909,68,8,16909.89,393023.24
"female",1909,69,8,16424.49,288707.63
"female",1909,70,8,21137.36,286054.25
"female",1909,71,8,16329.12,252677.85
"female",1909,72,8,18613.31,248862.38
"female",1909,73,8,18151.37,236214.24
"female",1909,74,8,18637.74,205699.67
"female",1909,75,8,18733.59,179225.04
"female",1909,76,8,17558.73,163827.8
"female",1909,77,8,16867.13,140193.85
"female",1909,78,8,17453.64,163328.15
"female",1909,79,8,15885.56,111137.57
"female",1909,80,8,18385.58,108792.84
"female",1909,81,8,13570.74,92044.37
"female",1909,82,8,13493.82,79144.79
"female",1909,83,8,11946.46,66277.01
"female",1909,84,8,11349.17,54828.48
"female",1909,85,8,9672.78,44246.05
"female",1909,86,8,7976.63,34784.79
"female",1909,87,8,6520.14,26936.5
"female",1909,88,8,5627.8,21494.83
"female",1909,89,8,4373.04,16086.79
"female",1909,90,8,3896.98,11218.12
"female",1909,91,8,2292.17,7851.94
"female",1909,92,8,1890.96,5952.67
"female",1909,93,8,1406.84,4296.07
"female",1909,94,8,1050.38,3013.71
"female",1909,95,8,785.34,1939.84
"female",1909,96,8,544.23,1273.16
"female",1909,97,8,396.73,877.4
"female",1909,98,8,267.76,534.86
"female",1909,99,8,157.77,370.53
"female",1909,100,8,161.43,212.49
"female",1909,101,8,57.24,111.39
"female",1909,102,8,30.33,71.91
"female",1909,103,8,18.89,43.98
"female",1909,104,8,13.5,23.21
"female",1909,105,8,5.69,12.16
"female",1909,106,8,2.72,6.18
"female",1909,107,8,1.53,2.67
"female",1909,108,8,0,1.97
"female",1909,109,8,1,0
"female",1909,110,8,0,0
"female",1910,0,8,153722.38,1289903.26
"female",1910,1,8,48451.42,1268349.51
"female",1910,2,8,21829.42,1226631.42
"female",1910,3,8,12966.85,1212926.14
"female",1910,4,8,8986.71,1199500.93
"female",1910,5,8,6512.13,1196859.91
"female",1910,6,8,5348.72,1195449.77
"female",1910,7,8,4311.56,1200737.32
"female",1910,8,8,3440.3,1163246.74
"female",1910,9,8,2970.96,1179398.26
"female",1910,10,8,2787.31,1114638.88
"female",1910,11,8,2517.74,1136478.41
"female",1910,12,8,2658.87,1107065.52
"female",1910,13,8,2994.93,1116000.88
"female",1910,14,8,3276.56,1076265.94
"female",1910,15,8,3706.72,1078851.54
"female",1910,16,8,3951.81,1073584.62
"female",1910,17,8,4124.39,1081773.47
"female",1910,18,8,4554.32,1027080.17
"female",1910,19,8,4435.41,1069189.08
"female",1910,20,8,4910.98,1000574.97
"female",1910,21,8,4801.07,1043610.83
"female",1910,22,8,5280.05,1019378.47
"female",1910,23,8,5133.89,1029107
"female",1910,24,8,5261.95,1028101.51
"female",1910,25,8,5315.34,1006501.25
"female",1910,26,8,5319.77,961679.94
"female",1910,27,8,5291.47,1005065.58
"female",1910,28,8,5497.32,935234.55
"female",1910,29,8,5202.47,1052747.24
"female",1910,30,8,5802.02,867299.5
"female",1910,31,8,5015.86,928226.14
"female",1910,32,8,5677.67,885038.76
"female",1910,33,8,5665.4,915918.36
"female",1910,34,8,5851.77,905488.23
"female",1910,35,8,5955.49,878734.09
"female",1910,36,8,6008.54,820881.64
"female",1910,37,8,5536.5,865053.19
"female",1910,38,8,5992.66,754412.89
"female",1910,39,8,5487.96,900538.71
"female",1910,40,8,6751.56,706347.45
"female",1910,41,8,5260.06,748018.39
"female",1910,42,8,5929.37,701795.21
"female",1910,43,8,5706.29,733368.08
"female",1910,44,8,6244.05,732012.24
"female",1910,45,8,6516.8,692747.89
"female",1910,46,8,6489.34,667899.18
"female",1910,47,8,6259.12,697395.25
"female",1910,48,8,7048.85,637958.31
"female",1910,49,8,6767.53,764391.85
"female",1910,50,8,8542.65,581423.54
"female",1910,51,8,6675.58,596852.08
"female",1910,52,8,7660.4,542424.97
"female",1910,53,8,7403.24,571143.35
"female",1910,54,8,8234.12,548192.57
"female",1910,55,8,8232.36,536983.92
"female",1910,56,8,8983.33,480783.08
"female",1910,57,8,8543.32,525593.5
"female",1910,58,8,9760.24,484870.64
"female",1910,59,8,9582.23,599516.36
"female",1910,60,8,13931.36,425071.33
"female",1910,61,8,10211.64,463933.81
"female",1910,62,8,11638.88,391020.42
"female",1910,63,8,11583.94,410923.88
"female",1910,64,8,13283.86,419223.04
"female",1910,65,8,14666.57,386402.68
"female",1910,66,8,14277.31,348980.28
"female",1910,67,8,13973.58,362554.71
"female",1910,68,8,15756.33,322310.64
"female",1910,69,8,15054.29,377072.65
"female",1910,70,8,20361.93,269821.03
"female",1910,71,8,15224.06,267520.33
"female",1910,72,8,17245.07,238014.7
"female",1910,73,8,16752.26,231604.18
"female",1910,74,8,17701.9,218632.25
"female",1910,75,8,18197.24,188043.86
"female",1910,76,8,16950.28,162177.08
"female",1910,77,8,15672.41,147290.51
"female",1910,78,8,15884.26,123461.87
"female",1910,79,8,14435.23,147843.51
"female",1910,80,8,17829.28,109913.89
"female",1910,81,8,12248.72,92843.09
"female",1910,82,8,12553.21,78444.25
"female",1910,83,8,10887.02,66317.99
"female",1910,84,8,10636.95,54709.14
"female",1910,85,8,9178.32,44104.64
"female",1910,86,8,7916.22,35474.02
"female",1910,87,8,6295.05,27403.4
"female",1910,88,8,5219.35,20895.5
"female",1910,89,8,4055.9,16420.26
"female",1910,90,8,3957.3,11965.8
"female",1910,91,8,2359.02,8129.39
"female",1910,92,8,1825.34,5760.41
"female",1910,93,8,1281.8,4302.01
"female",1910,94,8,989.22,3043.83
"female",1910,95,8,806.51,2086.98
"female",1910,96,8,541.49,1272.83
"female",1910,97,8,324.27,805.28
"female",1910,98,8,268.23,556.32
"female",1910,99,8,165.01,325.35
"female",1910,100,8,82.92,200.86
"female",1910,101,8,63.6,108.07
"female",1910,102,8,35.28,67.09
"female",1910,103,8,24.53,46.45
"female",1910,104,8,14.09,27.44
"female",1910,105,8,9.66,16.1
"female",1910,106,8,5.01,7.57
"female",1910,107,8,2.47,4.14
"female",1910,108,8,1.49,2.02
"female",1910,109,8,0.89,0.97
"female",1910,110,8,0.29,0
"female",1911,0,8,183127.44,1250631.74
"female",1911,1,8,55322.1,1202381.26
"female",1911,2,8,23745.76,1232211.3
"female",1911,3,8,13707.32,1211662.76
"female",1911,4,8,9180.79,1200549.64
"female",1911,5,8,7007.33,1190909.56
"female",1911,6,8,5541.54,1191947.93
"female",1911,7,8,4360.84,1190777.81
"female",1911,8,8,3679.14,1196232.74
"female",1911,9,8,3145.97,1160550.11
"female",1911,10,8,3001.41,1178410.68
"female",1911,11,8,2836.75,1111382.15
"female",1911,12,8,2756.19,1134558.7
"female",1911,13,8,3069.59,1105974.05
"female",1911,14,8,3438.09,1113641.22
"female",1911,15,8,3814.97,1073039.33
"female",1911,16,8,4182.04,1075582.76
"female",1911,17,8,4423.11,1070505.28
"female",1911,18,8,4702.98,1078120.15
"female",1911,19,8,4680.07,1023510.45
"female",1911,20,8,4945.79,1066237.41
"female",1911,21,8,4897.01,996654.1
"female",1911,22,8,5217.88,1039566.31
"female",1911,23,8,5259.33,1014894.39
"female",1911,24,8,5278.46,1024516.62
"female",1911,25,8,5485.33,1023943.97
"female",1911,26,8,5526.72,1001583.35
"female",1911,27,8,5501.69,956132.21
"female",1911,28,8,5641.17,999692.09
"female",1911,29,8,5056.19,929634.77
"female",1911,30,8,6106.12,1045779.1
"female",1911,31,8,5090.91,859055.61
"female",1911,32,8,5739.79,921200.63
"female",1911,33,8,5579.1,876644.44
"female",1911,34,8,5946.44,905409.72
"female",1911,35,8,5978.14,898829.52
"female",1911,36,8,6077.82,872090.97
"female",1911,37,8,5837.56,813755.34
"female",1911,38,8,6167.88,858960.08
"female",1911,39,8,5523.02,748545.78
"female",1911,40,8,6761.68,901462.42
"female",1911,41,8,5386.71,695491.41
"female",1911,42,8,6346.93,738860.96
"female",1911,43,8,5708.13,691324.97
"female",1911,44,8,6272.52,723505.79
"female",1911,45,8,6751.11,726073.28
"female",1911,46,8,6439.83,686087.87
"female",1911,47,8,6540.34,661593.51
"female",1911,48,8,7246.46,691411.61
"female",1911,49,8,6842.62,631592.28
"female",1911,50,8,8679.18,755825.33
"female",1911,51,8,7216.3,571517.39
"female",1911,52,8,8146.19,588374.66
"female",1911,53,8,7688.68,533418.32
"female",1911,54,8,8446.34,561865.6
"female",1911,55,8,8378.79,539095.15
"female",1911,56,8,9097.44,528056.11
"female",1911,57,8,8806.41,471235.42
"female",1911,58,8,9968.62,515664.2
"female",1911,59,8,9700.8,474736.64
"female",1911,60,8,14026.87,587624.58
"female",1911,61,8,10741.59,411865.9
"female",1911,62,8,12689.71,451856.69
"female",1911,63,8,11973.67,378977.96
"female",1911,64,8,13259.86,398559.8
"female",1911,65,8,14527.84,406701.19
"female",1911,66,8,14714.71,373864.45
"female",1911,67,8,14900.36,336888.76
"female",1911,68,8,16067.77,349546.56
"female",1911,69,8,15491.06,308749.19
"female",1911,70,8,21568.17,359848.74
"female",1911,71,8,16829.36,252111.27
"female",1911,72,8,18464.55,251446.75
"female",1911,73,8,17577.12,217930.64
"female",1911,74,8,18354.19,214505.01
"female",1911,75,8,19319.21,201543.5
"female",1911,76,8,18444.5,171718.11
"female",1911,77,8,17087.7,146987.21
"female",1911,78,8,17036.44,132054.54
"female",1911,79,8,14926.63,109053.72
"female",1911,80,8,18309.23,115294.69
"female",1911,81,8,13755.61,94888.37
"female",1911,82,8,13565.66,80450.17
"female",1911,83,8,11678.17,66741.55
"female",1911,84,8,11141.49,55484.94
"female",1911,85,8,9602.76,44788.78
"female",1911,86,8,8280.64,35582.25
"female",1911,87,8,6874.85,28319.8
"female",1911,88,8,5846.72,21603.25
"female",1911,89,8,4268.56,16233.44
"female",1911,90,8,4141,12369.13
"female",1911,91,8,2628.57,8823.89
"female",1911,92,8,2065.87,6065.44
"female",1911,93,8,1345.61,4218.84
"female",1911,94,8,1062.48,3150.95
"female",1911,95,8,798.66,2134.21
"female",1911,96,8,617.35,1416.92
"female",1911,97,8,386.87,844.98
"female",1911,98,8,266.48,518.48
"female",1911,99,8,174.01,336.61
"female",1911,100,8,89.13,197.35
"female",1911,101,8,65.06,127.48
"female",1911,102,8,41.23,61.78
"female",1911,103,8,19.3,37.44
"female",1911,104,8,15.51,26.39
"female",1911,105,8,10.52,15.78
"female",1911,106,8,6.81,9.56
"female",1911,107,8,3.02,4.41
"female",1911,108,8,2.87,2.22
"female",1911,109,8,1.13,0.87
"female",1911,110,8,0.67,0.29
"female",1912,0,8,137178.88,1258364.31
"female",1912,1,8,41879.17,1170157.3
"female",1912,2,8,20246.52,1169088.31
"female",1912,3,8,12741.8,1210981.38
"female",1912,4,8,8928,1198250.56
"female",1912,5,8,6925.57,1191794.08
"female",1912,6,8,5378.77,1184078.64
"female",1912,7,8,4097.63,1184991.9
"female",1912,8,8,3476.24,1183966.91
"female",1912,9,8,3129.77,1192173.51
"female",1912,10,8,2935.61,1155101.07
"female",1912,11,8,2707.65,1175676.27
"female",1912,12,8,2827.41,1107269.31
"female",1912,13,8,2921.88,1130080.38
"female",1912,14,8,3349.51,1102595.83
"female",1912,15,8,3660.22,1110649.25
"female",1912,16,8,3938.26,1070943.44
"female",1912,17,8,4276.17,1070662.79
"female",1912,18,8,4432.69,1064182.68
"female",1912,19,8,4401.68,1069852.85
"female",1912,20,8,4764.61,1015738.2
"female",1912,21,8,4650.4,1061736.68
"female",1912,22,8,5091.92,987268.27
"female",1912,23,8,5149.36,1028841.97
"female",1912,24,8,5278.5,1003297.34
"female",1912,25,8,5244.61,1011914.01
"female",1912,26,8,5120.38,1011551.94
"female",1912,27,8,5252.68,989156.73
"female",1912,28,8,5422.14,945467.31
"female",1912,29,8,5110.54,986059.05
"female",1912,30,8,5828.44,921082.91
"female",1912,31,8,4839.85,1033876.34
"female",1912,32,8,5645.71,858155.97
"female",1912,33,8,5420.17,911463.57
"female",1912,34,8,5578.1,872036.49
"female",1912,35,8,5754.74,898579.31
"female",1912,36,8,5831.06,891539.81
"female",1912,37,8,5735.13,862474.79
"female",1912,38,8,6094.78,807876.7
"female",1912,39,8,5766.81,847192.63
"female",1912,40,8,6429.28,741623.22
"female",1912,41,8,5175.41,888354.2
"female",1912,42,8,6303.41,697020.14
"female",1912,43,8,5651.73,728039.69
"female",1912,44,8,6004.18,687604.52
"female",1912,45,8,6494.27,717505.71
"female",1912,46,8,6249.3,716461.49
"female",1912,47,8,6255.81,678543.59
"female",1912,48,8,7122.2,653841.34
"female",1912,49,8,6852.25,678720.85
"female",1912,50,8,8253.06,622282.4
"female",1912,51,8,6829.13,740913.83
"female",1912,52,8,8191.08,568449.64
"female",1912,53,8,7859.68,577151.79
"female",1912,54,8,8209.46,529578.94
"female",1912,55,8,8540.21,557492.33
"female",1912,56,8,9086.98,531353.4
"female",1912,57,8,8525.43,518097.56
"female",1912,58,8,9581.95,464260.31
"female",1912,59,8,9493.37,503883.78
"female",1912,60,8,13349.08,463790.23
"female",1912,61,8,10313,567582.26
"female",1912,62,8,12385.23,405991.08
"female",1912,63,8,12442.99,439296.22
"female",1912,64,8,13029.14,369395.37
"female",1912,65,8,13951.55,385822.94
"female",1912,66,8,14144.4,392315.3
"female",1912,67,8,14439.38,360288.54
"female",1912,68,8,16020.65,323562.01
"female",1912,69,8,15082.92,333554.86
"female",1912,70,8,20185.2,291257.52
"female",1912,71,8,16250.12,337826.45
"female",1912,72,8,18798.63,237815.16
"female",1912,73,8,17389.96,233325.02
"female",1912,74,8,17452.7,201747.86
"female",1912,75,8,18187.06,196843.6
"female",1912,76,8,17731.84,183571.15
"female",1912,77,8,16854.42,155331.4
"female",1912,78,8,16684.82,131733.33
"female",1912,79,8,14513.88,117319.47
"female",1912,80,8,17109.09,110159.85
"female",1912,81,8,12606.15,99087.07
"female",1912,82,8,13101.9,81272.4
"female",1912,83,8,10933.08,67711.7
"female",1912,84,8,10544.01,55334.99
"female",1912,85,8,9192.6,44983.28
"female",1912,86,8,7898.51,35782.25
"female",1912,87,8,6430.42,27976.77
"female",1912,88,8,5588.05,21900.44
"female",1912,89,8,4115.67,16493.58
"female",1912,90,8,3889.04,12034.12
"female",1912,91,8,2311.24,8906.14
"female",1912,92,8,2056.28,6445.25
"female",1912,93,8,1415.64,4381.22
"female",1912,94,8,973.6,3013.6
"female",1912,95,8,824.25,2189.67
"female",1912,96,8,588.56,1427.81
"female",1912,97,8,364.11,894.58
"female",1912,98,8,276.32,515.94
